Session,matchId,roundId,groupId,clientId,Gender,Topic,Grade,Siblings,Month,Year,Track,payoff,role,roleName,choice,choiceTime,equilibriumChoice,winningChoice
LILA-King-S2,4,0,0,9,Male,Science / Technology,6,0,mar.,2007,Regular,20,1,Player 2,2,20882,0,0
LILA-King-S2,4,0,1,3,Female,Art / Music,6,1,dec.,2006,Regular,20,1,Player 2,0,6432,0,0
LILA-King-S2,4,0,1,10,Female,English,6,0,jan.,2007,Regular,40,2,Player 3,1,14602,1,1
LILA-King-S2,4,0,1,11,Male,English,6,1,feb.,2007,Regular,40,0,Player 1,0,21893,0,1
LILA-King-S2,4,0,2,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,40,1,Player 2,1,18009,1,1
LILA-King-S2,4,0,2,2,Female,Math,6,2 or more,dec.,2006,Regular,40,2,Player 3,1,21417,1,1
LILA-King-S2,4,0,2,5,Female,Art / Music,6,1,sep.,2007,Regular,20,0,Player 1,2,15088,0,0
LILA-King-S2,4,0,3,6,Male,History / Geography,6,1,may.,2006,Regular,20,0,Player 1,1,20070,1,0
LILA-King-S2,4,0,3,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,20,1,Player 2,0,11388,0,0
LILA-King-S2,4,0,3,8,Male,English,6,2 or more,aug.,2007,Regular,40,2,Player 3,1,12014,1,1
LILA-King-S2,5,0,0,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,20,2,Player 3,1,16664,0,0
LILA-King-S2,5,0,0,4,Male,Art / Music,6,1,jun.,2007,Regular,20,0,Player 1,1,12746,0,0
LILA-King-S2,5,0,0,5,Female,Art / Music,6,1,sep.,2007,Regular,20,1,Player 2,1,10765,0,0
LILA-King-S2,5,0,1,9,Male,Science / Technology,6,0,mar.,2007,Regular,40,2,Player 3,0,8476,1,1
LILA-King-S2,5,0,1,10,Female,English,6,0,jan.,2007,Regular,20,0,Player 1,2,22176,1,0
LILA-King-S2,5,0,1,11,Male,English,6,1,feb.,2007,Regular,20,1,Player 2,1,7228,0,0
LILA-King-S2,5,0,2,1,Male,Science / Technology,6,0,oct.,2006,Regular,20,1,Player 2,0,24148,0,0
LILA-King-S2,5,0,2,2,Female,Math,6,2 or more,dec.,2006,Regular,20,0,Player 1,0,11271,0,0
LILA-King-S2,5,0,2,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,40,2,Player 3,0,9520,1,1
LILA-King-S2,5,0,3,3,Female,Art / Music,6,1,dec.,2006,Regular,40,2,Player 3,0,7395,1,1
LILA-King-S2,5,0,3,6,Male,History / Geography,6,1,may.,2006,Regular,40,1,Player 2,2,11773,1,1
LILA-King-S2,5,0,3,8,Male,English,6,2 or more,aug.,2007,Regular,20,0,Player 1,1,8168,0,0
LILA-King-S2,6,0,0,2,Female,Math,6,2 or more,dec.,2006,Regular,20,1,Player 2,2,11371,0,0
LILA-King-S2,6,0,0,6,Male,History / Geography,6,1,may.,2006,Regular,40,2,Player 3,2,5888,1,1
LILA-King-S2,6,0,0,9,Male,Science / Technology,6,0,mar.,2007,Regular,20,0,Player 1,0,14924,1,0
LILA-King-S2,6,0,1,3,Female,Art / Music,6,1,dec.,2006,Regular,20,0,Player 1,2,11086,0,0
LILA-King-S2,6,0,1,5,Female,Art / Music,6,1,sep.,2007,Regular,40,2,Player 3,2,5655,1,1
LILA-King-S2,6,0,1,10,Female,English,6,0,jan.,2007,Regular,40,1,Player 2,0,9294,1,1
LILA-King-S2,6,0,2,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,40,0,Player 1,0,8152,1,1
LILA-King-S2,6,0,2,8,Male,English,6,2 or more,aug.,2007,Regular,40,1,Player 2,0,8011,1,1
LILA-King-S2,6,0,2,11,Male,English,6,1,feb.,2007,Regular,40,2,Player 3,2,9491,1,1
LILA-King-S2,6,0,3,1,Male,Science / Technology,6,0,oct.,2006,Regular,20,2,Player 3,0,10966,0,0
LILA-King-S2,6,0,3,4,Male,Art / Music,6,1,jun.,2007,Regular,20,1,Player 2,0,5781,1,0
LILA-King-S2,6,0,3,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,20,0,Player 1,2,6841,0,0
LILA-King-S2,7,0,0,5,Female,Art / Music,6,1,sep.,2007,Regular,40,0,Player 1,2,8540,0,1
LILA-King-S2,7,0,0,8,Male,English,6,2 or more,aug.,2007,Regular,40,2,Player 3,0,5071,1,1
LILA-King-S2,7,0,0,9,Male,Science / Technology,6,0,mar.,2007,Regular,20,1,Player 2,1,16007,0,0
LILA-King-S2,7,0,1,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,20,1,Player 2,1,8412,0,0
LILA-King-S2,7,0,1,4,Male,Art / Music,6,1,jun.,2007,Regular,40,2,Player 3,0,11431,1,1
LILA-King-S2,7,0,1,6,Male,History / Geography,6,1,may.,2006,Regular,20,0,Player 1,0,22340,1,0
LILA-King-S2,7,0,2,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,40,1,Player 2,0,6228,1,1
LILA-King-S2,7,0,2,10,Female,English,6,0,jan.,2007,Regular,40,2,Player 3,0,6787,1,1
LILA-King-S2,7,0,2,11,Male,English,6,1,feb.,2007,Regular,40,0,Player 1,0,5436,1,1
LILA-King-S2,7,0,3,1,Male,Science / Technology,6,0,oct.,2006,Regular,20,0,Player 1,0,7705,1,0
LILA-King-S2,7,0,3,2,Female,Math,6,2 or more,dec.,2006,Regular,20,2,Player 3,2,8044,0,0
LILA-King-S2,7,0,3,3,Female,Art / Music,6,1,dec.,2006,Regular,20,1,Player 2,2,7400,0,0
LILA-King-S2,8,0,0,4,Male,Art / Music,6,1,jun.,2007,Regular,40,0,Player 1,2,7723,1,1
LILA-King-S2,8,0,0,6,Male,History / Geography,6,1,may.,2006,Regular,40,1,Player 2,0,9686,1,1
LILA-King-S2,8,0,0,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,40,2,Player 3,2,6203,1,1
LILA-King-S2,8,0,1,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,20,2,Player 3,1,5619,0,0
LILA-King-S2,8,0,1,2,Female,Math,6,2 or more,dec.,2006,Regular,40,0,Player 1,1,8322,0,1
LILA-King-S2,8,0,1,5,Female,Art / Music,6,1,sep.,2007,Regular,40,1,Player 2,1,9206,0,1
LILA-King-S2,8,0,2,1,Male,Science / Technology,6,0,oct.,2006,Regular,20,1,Player 2,1,16925,0,0
LILA-King-S2,8,0,2,8,Male,English,6,2 or more,aug.,2007,Regular,20,0,Player 1,2,10960,1,0
LILA-King-S2,8,0,2,9,Male,Science / Technology,6,0,mar.,2007,Regular,40,2,Player 3,2,7869,1,1
LILA-King-S2,8,0,3,3,Female,Art / Music,6,1,dec.,2006,Regular,40,2,Player 3,2,6554,1,1
LILA-King-S2,8,0,3,10,Female,English,6,0,jan.,2007,Regular,20,0,Player 1,2,20687,1,0
LILA-King-S2,8,0,3,11,Male,English,6,1,feb.,2007,Regular,20,1,Player 2,1,5391,0,0
LILA-King-S2,9,0,0,6,Male,History / Geography,6,1,may.,2006,Regular,40,2,Player 3,0,8171,1,1
LILA-King-S2,9,0,0,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,40,0,Player 1,1,6380,1,1
LILA-King-S2,9,0,0,8,Male,English,6,2 or more,aug.,2007,Regular,40,1,Player 2,0,9655,1,1
LILA-King-S2,9,0,1,3,Female,Art / Music,6,1,dec.,2006,Regular,20,0,Player 1,0,8468,0,0
LILA-King-S2,9,0,1,5,Female,Art / Music,6,1,sep.,2007,Regular,40,2,Player 3,0,6346,1,1
LILA-King-S2,9,0,1,10,Female,English,6,0,jan.,2007,Regular,40,1,Player 2,0,9141,1,1
LILA-King-S2,9,0,2,1,Male,Science / Technology,6,0,oct.,2006,Regular,40,2,Player 3,0,11183,1,1
LILA-King-S2,9,0,2,4,Male,Art / Music,6,1,jun.,2007,Regular,20,1,Player 2,2,4624,0,0
LILA-King-S2,9,0,2,9,Male,Science / Technology,6,0,mar.,2007,Regular,20,0,Player 1,1,26051,1,0
LILA-King-S2,9,0,3,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,20,0,Player 1,2,8046,0,0
LILA-King-S2,9,0,3,2,Female,Math,6,2 or more,dec.,2006,Regular,20,1,Player 2,0,17968,1,0
LILA-King-S2,9,0,3,11,Male,English,6,1,feb.,2007,Regular,20,2,Player 3,2,17333,0,0
LILA-King-S2,10,0,0,2,Female,Math,6,2 or more,dec.,2006,Regular,20,2,Player 3,2,2257,0,0
LILA-King-S2,10,0,0,3,Female,Art / Music,6,1,dec.,2006,Regular,40,1,Player 2,1,4122,0,1
LILA-King-S2,10,0,0,11,Male,English,6,1,feb.,2007,Regular,40,0,Player 1,2,10180,0,1
LILA-King-S2,10,0,1,4,Male,Art / Music,6,1,jun.,2007,Regular,20,2,Player 3,2,3921,0,0
LILA-King-S2,10,0,1,5,Female,Art / Music,6,1,sep.,2007,Regular,20,0,Player 1,0,14334,0,0
LILA-King-S2,10,0,1,9,Male,Science / Technology,6,0,mar.,2007,Regular,20,1,Player 2,2,23917,1,0
LILA-King-S2,10,0,2,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,20,1,Player 2,0,7986,0,0
LILA-King-S2,10,0,2,6,Male,History / Geography,6,1,may.,2006,Regular,20,0,Player 1,1,8619,1,0
LILA-King-S2,10,0,2,8,Male,English,6,2 or more,aug.,2007,Regular,40,2,Player 3,1,3917,1,1
LILA-King-S2,10,0,3,1,Male,Science / Technology,6,0,oct.,2006,Regular,20,0,Player 1,2,78991,0,0
LILA-King-S2,10,0,3,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,20,1,Player 2,0,11675,0,0
LILA-King-S2,10,0,3,10,Female,English,6,0,jan.,2007,Regular,40,2,Player 3,1,6548,1,1
LILA-King-S2,11,0,0,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,20,2,Player 3,1,14819,0,0
LILA-King-S2,11,0,0,8,Male,English,6,2 or more,aug.,2007,Regular,20,0,Player 1,1,25765,1,0
LILA-King-S2,11,0,0,11,Male,English,6,1,feb.,2007,Regular,40,1,Player 2,1,11552,0,1
LILA-King-S2,11,0,1,3,Female,Art / Music,6,1,dec.,2006,Regular,40,2,Player 3,2,8576,1,1
LILA-King-S2,11,0,1,5,Female,Art / Music,6,1,sep.,2007,Regular,20,1,Player 2,2,8142,0,0
LILA-King-S2,11,0,1,10,Female,English,6,0,jan.,2007,Regular,20,0,Player 1,1,18272,1,0
LILA-King-S2,11,0,2,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,40,2,Player 3,2,14859,1,1
LILA-King-S2,11,0,2,4,Male,Art / Music,6,1,jun.,2007,Regular,20,0,Player 1,0,10833,0,0
LILA-King-S2,11,0,2,6,Male,History / Geography,6,1,may.,2006,Regular,40,1,Player 2,0,7584,1,1
LILA-King-S2,11,0,3,1,Male,Science / Technology,6,0,oct.,2006,Regular,20,1,Player 2,1,10606,0,0
LILA-King-S2,11,0,3,2,Female,Math,6,2 or more,dec.,2006,Regular,40,0,Player 1,0,11581,0,1
LILA-King-S2,11,0,3,9,Male,Science / Technology,6,0,mar.,2007,Regular,40,2,Player 3,2,5820,1,1
LILA-King-S2,12,0,0,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,20,0,Player 1,0,6992,0,0
LILA-King-S2,12,0,0,2,Female,Math,6,2 or more,dec.,2006,Regular,20,1,Player 2,2,9648,0,0
LILA-King-S2,12,0,0,6,Male,History / Geography,6,1,may.,2006,Regular,40,2,Player 3,2,9430,1,1
LILA-King-S2,12,0,1,1,Male,Science / Technology,6,0,oct.,2006,Regular,40,2,Player 3,2,11946,1,1
LILA-King-S2,12,0,1,3,Female,Art / Music,6,1,dec.,2006,Regular,40,0,Player 1,0,5190,0,1
LILA-King-S2,12,0,1,4,Male,Art / Music,6,1,jun.,2007,Regular,20,1,Player 2,0,9592,0,0
LILA-King-S2,12,0,2,5,Female,Art / Music,6,1,sep.,2007,Regular,40,2,Player 3,2,5184,1,1
LILA-King-S2,12,0,2,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,20,0,Player 1,0,9359,0,0
LILA-King-S2,12,0,2,8,Male,English,6,2 or more,aug.,2007,Regular,40,1,Player 2,1,19896,1,1
LILA-King-S2,12,0,3,9,Male,Science / Technology,6,0,mar.,2007,Regular,40,0,Player 1,2,20123,1,1
LILA-King-S2,12,0,3,10,Female,English,6,0,jan.,2007,Regular,40,1,Player 2,1,8385,1,1
LILA-King-S2,12,0,3,11,Male,English,6,1,feb.,2007,Regular,40,2,Player 3,2,20436,1,1
LILA-King-S2,13,0,0,4,Male,Art / Music,6,1,jun.,2007,Regular,40,2,Player 3,1,4677,1,1
LILA-King-S2,13,0,0,5,Female,Art / Music,6,1,sep.,2007,Regular,20,0,Player 1,2,6762,0,0
LILA-King-S2,13,0,0,9,Male,Science / Technology,6,0,mar.,2007,Regular,40,1,Player 2,1,15936,1,1
LILA-King-S2,13,0,1,1,Male,Science / Technology,6,0,oct.,2006,Regular,40,0,Player 1,2,13681,0,1
LILA-King-S2,13,0,1,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,20,1,Player 2,2,14885,0,0
LILA-King-S2,13,0,1,10,Female,English,6,0,jan.,2007,Regular,40,2,Player 3,1,6586,1,1
LILA-King-S2,13,0,2,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,40,1,Player 2,0,11552,0,1
LILA-King-S2,13,0,2,2,Female,Math,6,2 or more,dec.,2006,Regular,20,2,Player 3,0,15903,0,0
LILA-King-S2,13,0,2,6,Male,History / Geography,6,1,may.,2006,Regular,20,0,Player 1,1,9599,1,0
LILA-King-S2,13,0,3,3,Female,Art / Music,6,1,dec.,2006,Regular,20,1,Player 2,0,15584,0,0
LILA-King-S2,13,0,3,8,Male,English,6,2 or more,aug.,2007,Regular,40,2,Player 3,1,4087,1,1
LILA-King-S2,13,0,3,11,Male,English,6,1,feb.,2007,Regular,20,0,Player 1,2,10991,0,0
LILA-King-S2,14,0,0,1,Male,Science / Technology,6,0,oct.,2006,Regular,20,1,Player 2,1,19510,0,0
LILA-King-S2,14,0,0,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,40,2,Player 3,0,22573,1,1
LILA-King-S2,14,0,0,8,Male,English,6,2 or more,aug.,2007,Regular,20,0,Player 1,2,16665,1,0
LILA-King-S2,14,0,1,6,Male,History / Geography,6,1,may.,2006,Regular,40,1,Player 2,2,9045,1,1
LILA-King-S2,14,0,1,9,Male,Science / Technology,6,0,mar.,2007,Regular,40,2,Player 3,0,3474,1,1
LILA-King-S2,14,0,1,10,Female,English,6,0,jan.,2007,Regular,40,0,Player 1,2,14285,1,1
LILA-King-S2,14,0,2,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,40,2,Player 3,0,6724,1,1
LILA-King-S2,14,0,2,2,Female,Math,6,2 or more,dec.,2006,Regular,40,0,Player 1,1,5561,0,1
LILA-King-S2,14,0,2,11,Male,English,6,1,feb.,2007,Regular,20,1,Player 2,0,6284,0,0
LILA-King-S2,14,0,3,3,Female,Art / Music,6,1,dec.,2006,Regular,40,2,Player 3,0,4019,1,1
LILA-King-S2,14,0,3,4,Male,Art / Music,6,1,jun.,2007,Regular,20,0,Player 1,2,10255,1,0
LILA-King-S2,14,0,3,5,Female,Art / Music,6,1,sep.,2007,Regular,20,1,Player 2,1,5997,0,0
LILA-King-S2,15,0,0,8,Male,English,6,2 or more,aug.,2007,Regular,40,1,Player 2,0,17941,1,1
LILA-King-S2,15,0,0,9,Male,Science / Technology,6,0,mar.,2007,Regular,40,0,Player 1,0,8983,1,1
LILA-King-S2,15,0,0,11,Male,English,6,1,feb.,2007,Regular,40,2,Player 3,2,13978,1,1
LILA-King-S2,15,0,1,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,20,0,Player 1,1,4836,0,0
LILA-King-S2,15,0,1,5,Female,Art / Music,6,1,sep.,2007,Regular,40,2,Player 3,2,3843,1,1
LILA-King-S2,15,0,1,10,Female,English,6,0,jan.,2007,Regular,40,1,Player 2,0,23565,1,1
LILA-King-S2,15,0,2,1,Male,Science / Technology,6,0,oct.,2006,Regular,20,2,Player 3,0,4702,0,0
LILA-King-S2,15,0,2,4,Male,Art / Music,6,1,jun.,2007,Regular,40,1,Player 2,2,13594,0,1
LILA-King-S2,15,0,2,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,20,0,Player 1,2,11000,0,0
LILA-King-S2,15,0,3,2,Female,Math,6,2 or more,dec.,2006,Regular,40,1,Player 2,0,3311,1,1
LILA-King-S2,15,0,3,3,Female,Art / Music,6,1,dec.,2006,Regular,20,0,Player 1,1,9857,0,0
LILA-King-S2,15,0,3,6,Male,History / Geography,6,1,may.,2006,Regular,40,2,Player 3,2,5141,1,1
LILA-King-S2,16,0,0,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,20,1,Player 2,1,11550,0,0
LILA-King-S2,16,0,0,1,Male,Science / Technology,6,0,oct.,2006,Regular,20,0,Player 1,0,13377,1,0
LILA-King-S2,16,0,0,4,Male,Art / Music,6,1,jun.,2007,Regular,40,2,Player 3,0,6465,1,1
LILA-King-S2,16,0,1,2,Female,Math,6,2 or more,dec.,2006,Regular,20,2,Player 3,2,2570,0,0
LILA-King-S2,16,0,1,6,Male,History / Geography,6,1,may.,2006,Regular,40,0,Player 1,0,13588,1,1
LILA-King-S2,16,0,1,9,Male,Science / Technology,6,0,mar.,2007,Regular,20,1,Player 2,0,11512,1,0
LILA-King-S2,16,0,2,5,Female,Art / Music,6,1,sep.,2007,Regular,20,0,Player 1,2,7406,0,0
LILA-King-S2,16,0,2,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,40,1,Player 2,0,13268,1,1
LILA-King-S2,16,0,2,8,Male,English,6,2 or more,aug.,2007,Regular,40,2,Player 3,0,4689,1,1
LILA-King-S2,16,0,3,3,Female,Art / Music,6,1,dec.,2006,Regular,20,1,Player 2,1,8223,0,0
LILA-King-S2,16,0,3,10,Female,English,6,0,jan.,2007,Regular,40,2,Player 3,0,4374,1,1
LILA-King-S2,16,0,3,11,Male,English,6,1,feb.,2007,Regular,40,0,Player 1,2,9246,0,1
LILA-King-S2,17,0,0,3,Female,Art / Music,6,1,dec.,2006,Regular,40,2,Player 3,2,8352,1,1
LILA-King-S2,17,0,0,4,Male,Art / Music,6,1,jun.,2007,Regular,20,0,Player 1,2,9380,1,0
LILA-King-S2,17,0,0,5,Female,Art / Music,6,1,sep.,2007,Regular,20,1,Player 2,1,6039,0,0
LILA-King-S2,17,0,1,1,Male,Science / Technology,6,0,oct.,2006,Regular,20,1,Player 2,1,6596,0,0
LILA-King-S2,17,0,1,9,Male,Science / Technology,6,0,mar.,2007,Regular,40,2,Player 3,2,5634,1,1
LILA-King-S2,17,0,1,10,Female,English,6,0,jan.,2007,Regular,20,0,Player 1,2,9056,1,0
LILA-King-S2,17,0,2,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,20,2,Player 3,0,13616,0,0
LILA-King-S2,17,0,2,8,Male,English,6,2 or more,aug.,2007,Regular,20,0,Player 1,2,9402,1,0
LILA-King-S2,17,0,2,11,Male,English,6,1,feb.,2007,Regular,20,1,Player 2,1,8339,0,0
LILA-King-S2,17,0,3,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,40,2,Player 3,2,7244,1,1
LILA-King-S2,17,0,3,2,Female,Math,6,2 or more,dec.,2006,Regular,20,0,Player 1,1,4622,0,0
LILA-King-S2,17,0,3,6,Male,History / Geography,6,1,may.,2006,Regular,40,1,Player 2,0,8628,1,1
LILA-King-S2,18,0,0,1,Male,Science / Technology,6,0,oct.,2006,Regular,40,2,Player 3,0,9662,1,1
LILA-King-S2,18,0,0,3,Female,Art / Music,6,1,dec.,2006,Regular,40,0,Player 1,1,4666,1,1
LILA-King-S2,18,0,0,10,Female,English,6,0,jan.,2007,Regular,40,1,Player 2,0,84429,1,1
LILA-King-S2,18,0,1,5,Female,Art / Music,6,1,sep.,2007,Regular,40,2,Player 3,0,23508,1,1
LILA-King-S2,18,0,1,8,Male,English,6,2 or more,aug.,2007,Regular,40,1,Player 2,0,6871,1,1
LILA-King-S2,18,0,1,9,Male,Science / Technology,6,0,mar.,2007,Regular,40,0,Player 1,1,9576,1,1
LILA-King-S2,18,0,2,2,Female,Math,6,2 or more,dec.,2006,Regular,20,1,Player 2,2,5810,0,0
LILA-King-S2,18,0,2,6,Male,History / Geography,6,1,may.,2006,Regular,40,2,Player 3,0,5374,1,1
LILA-King-S2,18,0,2,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,40,0,Player 1,2,7674,0,1
LILA-King-S2,18,0,3,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,40,0,Player 1,1,6389,1,1
LILA-King-S2,18,0,3,4,Male,Art / Music,6,1,jun.,2007,Regular,40,1,Player 2,0,7371,1,1
LILA-King-S2,18,0,3,11,Male,English,6,1,feb.,2007,Regular,40,2,Player 3,0,8784,1,1
LILA-King-S2,19,0,0,3,Female,Art / Music,6,1,dec.,2006,Regular,20,1,Player 2,1,8576,0,0
LILA-King-S2,19,0,0,4,Male,Art / Music,6,1,jun.,2007,Regular,40,2,Player 3,1,5668,1,1
LILA-King-S2,19,0,0,11,Male,English,6,1,feb.,2007,Regular,20,0,Player 1,1,10288,1,0
LILA-King-S2,19,0,1,1,Male,Science / Technology,6,0,oct.,2006,Regular,40,0,Player 1,0,15442,0,1
LILA-King-S2,19,0,1,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,20,1,Player 2,0,11140,0,0
LILA-King-S2,19,0,1,10,Female,English,6,0,jan.,2007,Regular,40,2,Player 3,1,6633,1,1
LILA-King-S2,19,0,2,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,20,1,Player 2,0,10200,0,0
LILA-King-S2,19,0,2,6,Male,History / Geography,6,1,may.,2006,Regular,20,0,Player 1,1,9958,1,0
LILA-King-S2,19,0,2,8,Male,English,6,2 or more,aug.,2007,Regular,40,2,Player 3,1,5599,1,1
LILA-King-S2,19,0,3,2,Female,Math,6,2 or more,dec.,2006,Regular,40,2,Player 3,1,5106,1,1
LILA-King-S2,19,0,3,5,Female,Art / Music,6,1,sep.,2007,Regular,20,0,Player 1,0,4148,0,0
LILA-King-S2,19,0,3,9,Male,Science / Technology,6,0,mar.,2007,Regular,20,1,Player 2,1,18015,0,0
LILA-King-S2,20,0,0,5,Female,Art / Music,6,1,sep.,2007,Regular,20,1,Player 2,2,4655,0,0
LILA-King-S2,20,0,0,8,Male,English,6,2 or more,aug.,2007,Regular,20,0,Player 1,1,8723,1,0
LILA-King-S2,20,0,0,9,Male,Science / Technology,6,0,mar.,2007,Regular,40,2,Player 3,2,4488,1,1
LILA-King-S2,20,0,1,3,Female,Art / Music,6,1,dec.,2006,Regular,40,2,Player 3,2,5629,1,1
LILA-King-S2,20,0,1,4,Male,Art / Music,6,1,jun.,2007,Regular,20,0,Player 1,1,11338,1,0
LILA-King-S2,20,0,1,11,Male,English,6,1,feb.,2007,Regular,20,1,Player 2,2,34891,0,0
LILA-King-S2,20,0,2,0,Female,Art / Music,6,2 or more,sep.,2007,Regular,40,2,Player 3,2,4387,1,1
LILA-King-S2,20,0,2,1,Male,Science / Technology,6,0,oct.,2006,Regular,20,1,Player 2,1,5942,0,0
LILA-King-S2,20,0,2,2,Female,Math,6,2 or more,dec.,2006,Regular,40,0,Player 1,0,27396,0,1
LILA-King-S2,20,0,3,6,Male,History / Geography,6,1,may.,2006,Regular,20,1,Player 2,0,10033,1,0
LILA-King-S2,20,0,3,7,Male,Science / Technology,6,2 or more,jul.,2007,Regular,20,2,Player 3,1,16359,0,0
LILA-King-S2,20,0,3,10,Female,English,6,0,jan.,2007,Regular,40,0,Player 1,1,7773,1,1
LILA-King-S4,3,0,0,5,Male,Science / Technology,6,0,nov.,2006,Honors,40,2,Player 3,2,11972,1,1
LILA-King-S4,3,0,0,8,Female,Math,6,1,jul.,2007,Honors,20,0,Player 1,2,151014,1,0
LILA-King-S4,3,0,0,10,Male,English,6,1,jun.,2007,Honors,20,1,Player 2,2,45015,0,0
LILA-King-S4,3,0,1,6,Female,Science / Technology,6,1,feb.,2007,Honors,40,0,Player 1,2,17593,1,1
LILA-King-S4,3,0,1,7,Female,Art / Music,6,2 or more,may.,2007,Honors,40,1,Player 2,1,17106,1,1
LILA-King-S4,3,0,1,11,Male,History / Geography,6,1,jul.,2007,Honors,40,2,Player 3,2,59503,1,1
LILA-King-S4,3,0,2,1,Male,Math,6,1,feb.,2007,Honors,20,0,Player 1,1,12966,0,0
LILA-King-S4,3,0,2,3,Male,Science / Technology,6,1,dec.,2006,Honors,40,2,Player 3,2,15798,1,1
LILA-King-S4,3,0,2,4,Female,Art / Music,6,1,jan.,2007,Honors,20,1,Player 2,0,14471,0,0
LILA-King-S4,3,0,3,0,Male,Science / Technology,6,2 or more,jul.,2007,Honors,40,0,Player 1,1,11229,0,1
LILA-King-S4,3,0,3,2,Male,English,6,1,dec.,2006,Honors,20,1,Player 2,2,18126,0,0
LILA-King-S4,3,0,3,9,Female,Art / Music,6,2 or more,apr.,2007,Honors,20,2,Player 3,0,24978,0,0
LILA-King-S4,4,0,0,1,Male,Math,6,1,feb.,2007,Honors,20,1,Player 2,0,14209,0,0
LILA-King-S4,4,0,0,7,Female,Art / Music,6,2 or more,may.,2007,Honors,40,2,Player 3,1,16461,1,1
LILA-King-S4,4,0,0,9,Female,Art / Music,6,2 or more,apr.,2007,Honors,20,0,Player 1,2,45439,0,0
LILA-King-S4,4,0,1,2,Male,English,6,1,dec.,2006,Honors,40,2,Player 3,1,7552,1,1
LILA-King-S4,4,0,1,3,Male,Science / Technology,6,1,dec.,2006,Honors,20,0,Player 1,2,14594,0,0
LILA-King-S4,4,0,1,6,Female,Science / Technology,6,1,feb.,2007,Honors,20,1,Player 2,0,9215,0,0
LILA-King-S4,4,0,2,0,Male,Science / Technology,6,2 or more,jul.,2007,Honors,40,1,Player 2,1,10198,1,1
LILA-King-S4,4,0,2,5,Male,Science / Technology,6,0,nov.,2006,Honors,40,0,Player 1,1,18900,1,1
LILA-King-S4,4,0,2,10,Male,English,6,1,jun.,2007,Honors,40,2,Player 3,1,7801,1,1
LILA-King-S4,4,0,3,4,Female,Art / Music,6,1,jan.,2007,Honors,40,2,Player 3,1,9391,1,1
LILA-King-S4,4,0,3,8,Female,Math,6,1,jul.,2007,Honors,20,1,Player 2,0,46283,0,0
LILA-King-S4,4,0,3,11,Male,History / Geography,6,1,jul.,2007,Honors,20,0,Player 1,2,29190,0,0
LILA-King-S4,5,0,0,1,Male,Math,6,1,feb.,2007,Honors,40,2,Player 3,0,6565,1,1
LILA-King-S4,5,0,0,7,Female,Art / Music,6,2 or more,may.,2007,Honors,20,0,Player 1,2,20585,1,0
LILA-King-S4,5,0,0,9,Female,Art / Music,6,2 or more,apr.,2007,Honors,20,1,Player 2,1,18433,0,0
LILA-King-S4,5,0,1,2,Male,English,6,1,dec.,2006,Honors,20,0,Player 1,2,15854,1,0
LILA-King-S4,5,0,1,5,Male,Science / Technology,6,0,nov.,2006,Honors,20,1,Player 2,1,11410,0,0
LILA-King-S4,5,0,1,6,Female,Science / Technology,6,1,feb.,2007,Honors,40,2,Player 3,0,7118,1,1
LILA-King-S4,5,0,2,0,Male,Science / Technology,6,2 or more,jul.,2007,Honors,40,2,Player 3,0,33956,1,1
LILA-King-S4,5,0,2,3,Male,Science / Technology,6,1,dec.,2006,Honors,40,1,Player 2,2,26985,1,1
LILA-King-S4,5,0,2,10,Male,English,6,1,jun.,2007,Honors,40,0,Player 1,2,34472,1,1
LILA-King-S4,5,0,3,4,Female,Art / Music,6,1,jan.,2007,Honors,20,0,Player 1,1,34198,0,0
