Session,matchId,roundId,groupId,clientId,Gender,Topic,Grade,Siblings,Month,Year,Magnet,Track,payoff,role,roleName,choice,choiceTime,equilibriumChoice,winningChoice
LILA-KingA-S1,15,0,0,1,Female,English,6,0,aug.,2008,STEAM,Honors,40,0,Player 1,2,15454,FALSE,TRUE
LILA-KingA-S1,16,0,2,1,Female,English,6,0,aug.,2008,STEAM,Honors,20,1,Player 2,0,9435,FALSE,FALSE
LILA-KingA-S1,16,0,3,10,Male,English,6,2 or more,mar.,2008,STEAM,Honors,20,1,Player 2,0,21175,FALSE,FALSE
LILA-KingA-S1,16,0,0,4,Male,Art / Music,6,1,may,2008,STEAM,Honors,40,1,Player 2,2,11485,TRUE,TRUE
LILA-KingA-S1,16,0,2,8,Female,Science / Technology,6,1,aug.,2008,STEAM,Honors,40,2,Player 3,1,11046,TRUE,TRUE
LILA-KingA-S1,16,0,0,5,Male,English,6,2 or more,feb.,2008,STEAM,Honors,40,2,Player 3,1,5281,TRUE,TRUE
LILA-KingA-S1,16,0,3,11,Female,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,40,2,Player 3,1,8675,TRUE,TRUE
LILA-KingA-S1,16,0,2,9,Female,Art / Music,6,2 or more,jul.,2008,STEAM,Honors,40,0,Player 1,0,8858,FALSE,TRUE
LILA-KingA-S1,16,0,3,6,Male,English,6,1,jun.,2008,STEAM,Honors,40,0,Player 1,0,20297,FALSE,TRUE
LILA-KingA-S1,16,0,1,2,Male,Science / Technology,6,0,nov.,2007,STEAM,Honors,40,2,Player 3,1,13677,TRUE,TRUE
LILA-KingA-S1,16,0,1,3,Male,Science / Technology,6,1,sep.,2008,STEAM,Honors,20,0,Player 1,1,9827,TRUE,FALSE
LILA-KingA-S1,16,0,0,0,Male,Science / Technology,6,2 or more,oct.,2008,STEAM,Honors,20,0,Player 1,2,12050,FALSE,FALSE
LILA-KingA-S1,16,0,1,7,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,20,1,Player 2,1,21688,FALSE,FALSE
LILA-KingA-S1,17,0,3,8,Female,Science / Technology,6,1,aug.,2008,STEAM,Honors,40,0,Player 1,0,5663,FALSE,TRUE
LILA-KingA-S1,17,0,2,5,Male,English,6,2 or more,feb.,2008,STEAM,Honors,20,0,Player 1,0,27137,FALSE,FALSE
LILA-KingA-S1,17,0,0,3,Male,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,1,Player 2,0,9871,TRUE,TRUE
LILA-KingA-S1,17,0,1,2,Male,Science / Technology,6,0,nov.,2007,STEAM,Honors,40,0,Player 1,2,10478,FALSE,TRUE
LILA-KingA-S1,17,0,0,11,Female,History / Geography,6,2 or more,mar.,2008,STEAM,Honors,20,0,Player 1,0,11935,FALSE,FALSE
LILA-KingA-S1,17,0,3,6,Male,English,6,1,jun.,2008,STEAM,Honors,20,1,Player 2,1,18864,FALSE,FALSE
LILA-KingA-S1,17,0,1,9,Female,Art / Music,6,2 or more,jul.,2008,STEAM,Honors,20,1,Player 2,2,6129,FALSE,FALSE
LILA-KingA-S1,17,0,2,0,Male,Science / Technology,6,2 or more,oct.,2008,STEAM,Honors,40,1,Player 2,2,4692,FALSE,TRUE
LILA-KingA-S1,17,0,3,7,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,40,2,Player 3,2,7710,TRUE,TRUE
LILA-KingA-S1,17,0,0,1,Female,English,6,0,aug.,2008,STEAM,Honors,40,2,Player 3,2,4705,TRUE,TRUE
LILA-KingA-S1,17,0,2,10,Male,English,6,2 or more,mar.,2008,STEAM,Honors,20,2,Player 3,0,8137,FALSE,FALSE
LILA-KingA-S1,17,0,1,4,Male,Art / Music,6,1,may,2008,STEAM,Honors,40,2,Player 3,2,5478,TRUE,TRUE
LILA-KingA-S2,0,0,0,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,40,2,Player 3,2,62574,TRUE,TRUE
LILA-KingA-S2,0,0,0,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,40,1,Player 2,1,21618,TRUE,TRUE
LILA-KingA-S2,0,0,1,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,20,1,Player 2,0,30600,FALSE,FALSE
LILA-KingA-S2,0,0,2,8,Female,Math,6,1,jul.,2008,STEAM,Honors,20,1,Player 2,0,79537,FALSE,FALSE
LILA-KingA-S2,0,0,1,7,Male,Math,6,1,nov.,2007,STEAM,Honors,20,0,Player 1,1,54337,FALSE,FALSE
LILA-KingA-S2,0,0,2,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,20,0,Player 1,2,94341,TRUE,FALSE
LILA-KingA-S2,0,0,0,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,0,Player 1,2,53103,TRUE,TRUE
LILA-KingA-S2,0,0,1,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,2,Player 3,2,18400,TRUE,TRUE
LILA-KingA-S2,0,0,2,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,40,2,Player 3,2,16192,TRUE,TRUE
LILA-KingA-S2,1,0,1,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,20,0,Player 1,2,18853,FALSE,FALSE
LILA-KingA-S2,1,0,2,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,40,2,Player 3,1,6704,TRUE,TRUE
LILA-KingA-S2,1,0,1,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,40,2,Player 3,1,22786,TRUE,TRUE
LILA-KingA-S2,1,0,0,8,Female,Math,6,1,jul.,2008,STEAM,Honors,40,2,Player 3,1,19087,TRUE,TRUE
LILA-KingA-S2,1,0,0,7,Male,Math,6,1,nov.,2007,STEAM,Honors,20,1,Player 2,2,17241,FALSE,FALSE
LILA-KingA-S2,1,0,1,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,40,1,Player 2,1,21024,TRUE,TRUE
LILA-KingA-S2,1,0,2,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,1,Player 2,1,42002,TRUE,TRUE
LILA-KingA-S2,1,0,2,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,0,Player 1,1,147249,TRUE,TRUE
LILA-KingA-S2,1,0,0,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,40,0,Player 1,2,11550,FALSE,TRUE
LILA-KingA-S2,2,0,0,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,20,0,Player 1,2,7329,TRUE,FALSE
LILA-KingA-S2,2,0,0,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,20,1,Player 2,1,11552,FALSE,FALSE
LILA-KingA-S2,2,0,1,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,20,1,Player 2,1,7636,FALSE,FALSE
LILA-KingA-S2,2,0,2,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,20,1,Player 2,0,25493,FALSE,FALSE
LILA-KingA-S2,2,0,1,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,2,Player 3,0,24659,TRUE,TRUE
LILA-KingA-S2,2,0,0,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,40,2,Player 3,0,3875,TRUE,TRUE
LILA-KingA-S2,2,0,2,7,Male,Math,6,1,nov.,2007,STEAM,Honors,40,2,Player 3,0,7566,TRUE,TRUE
LILA-KingA-S2,2,0,1,8,Female,Math,6,1,jul.,2008,STEAM,Honors,20,0,Player 1,1,16516,FALSE,FALSE
LILA-KingA-S2,2,0,2,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,40,0,Player 1,1,11154,FALSE,TRUE
LILA-KingA-S2,3,0,2,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,40,2,Player 3,2,12622,TRUE,TRUE
LILA-KingA-S2,3,0,2,8,Female,Math,6,1,jul.,2008,STEAM,Honors,20,1,Player 2,2,11250,FALSE,FALSE
LILA-KingA-S2,3,0,0,7,Male,Math,6,1,nov.,2007,STEAM,Honors,20,0,Player 1,0,17549,TRUE,FALSE
LILA-KingA-S2,3,0,2,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,40,0,Player 1,1,28275,FALSE,TRUE
LILA-KingA-S2,3,0,1,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,2,Player 3,2,18862,TRUE,TRUE
LILA-KingA-S2,3,0,0,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,20,2,Player 3,0,11642,FALSE,FALSE
LILA-KingA-S2,3,0,0,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,40,1,Player 2,2,19366,FALSE,TRUE
LILA-KingA-S2,3,0,1,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,20,1,Player 2,2,13501,FALSE,FALSE
LILA-KingA-S2,3,0,1,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,20,0,Player 1,0,22855,TRUE,FALSE
LILA-KingA-S2,4,0,1,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,20,0,Player 1,0,51300,TRUE,FALSE
LILA-KingA-S2,4,0,1,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,20,1,Player 2,2,26821,FALSE,FALSE
LILA-KingA-S2,4,0,1,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,40,2,Player 3,0,7448,TRUE,TRUE
LILA-KingA-S2,4,0,0,7,Male,Math,6,1,nov.,2007,STEAM,Honors,20,1,Player 2,1,11176,FALSE,FALSE
LILA-KingA-S2,4,0,2,8,Female,Math,6,1,jul.,2008,STEAM,Honors,40,2,Player 3,0,5550,TRUE,TRUE
LILA-KingA-S2,4,0,0,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,40,2,Player 3,0,13348,TRUE,TRUE
LILA-KingA-S2,4,0,2,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,20,1,Player 2,1,11150,FALSE,FALSE
LILA-KingA-S2,4,0,0,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,20,0,Player 1,1,23333,FALSE,FALSE
LILA-KingA-S2,4,0,2,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,40,0,Player 1,2,6813,FALSE,TRUE
LILA-KingA-S2,5,0,0,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,40,2,Player 3,2,8543,TRUE,TRUE
LILA-KingA-S2,5,0,1,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,40,1,Player 2,0,13650,TRUE,TRUE
LILA-KingA-S2,5,0,2,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,20,1,Player 2,2,17884,FALSE,FALSE
LILA-KingA-S2,5,0,0,8,Female,Math,6,1,jul.,2008,STEAM,Honors,40,0,Player 1,1,7838,FALSE,TRUE
LILA-KingA-S2,5,0,1,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,20,0,Player 1,0,11827,FALSE,FALSE
LILA-KingA-S2,5,0,0,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,20,1,Player 2,1,12674,FALSE,FALSE
LILA-KingA-S2,5,0,1,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,2,Player 3,2,28448,TRUE,TRUE
LILA-KingA-S2,5,0,2,7,Male,Math,6,1,nov.,2007,STEAM,Honors,40,2,Player 3,2,9848,TRUE,TRUE
LILA-KingA-S2,5,0,2,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,20,0,Player 1,2,12644,TRUE,FALSE
LILA-KingA-S2,6,0,1,8,Female,Math,6,1,jul.,2008,STEAM,Honors,40,1,Player 2,0,83920,TRUE,TRUE
LILA-KingA-S2,6,0,0,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,40,1,Player 2,0,21934,TRUE,TRUE
LILA-KingA-S2,6,0,2,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,40,2,Player 3,0,12829,TRUE,TRUE
LILA-KingA-S2,6,0,1,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,40,2,Player 3,0,12471,TRUE,TRUE
LILA-KingA-S2,6,0,0,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,2,Player 3,0,27211,TRUE,TRUE
LILA-KingA-S2,6,0,0,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,0,Player 1,1,20535,TRUE,TRUE
LILA-KingA-S2,6,0,1,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,20,0,Player 1,0,32665,FALSE,FALSE
LILA-KingA-S2,6,0,2,7,Male,Math,6,1,nov.,2007,STEAM,Honors,20,0,Player 1,1,14615,TRUE,FALSE
LILA-KingA-S2,6,0,2,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,20,1,Player 2,1,8719,FALSE,FALSE
LILA-KingA-S2,7,0,2,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,40,2,Player 3,1,5461,TRUE,TRUE
LILA-KingA-S2,7,0,0,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,20,0,Player 1,1,62720,TRUE,FALSE
LILA-KingA-S2,7,0,1,7,Male,Math,6,1,nov.,2007,STEAM,Honors,20,1,Player 2,0,9822,FALSE,FALSE
LILA-KingA-S2,7,0,2,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,40,0,Player 1,1,9950,TRUE,TRUE
LILA-KingA-S2,7,0,1,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,40,0,Player 1,0,10501,FALSE,TRUE
LILA-KingA-S2,7,0,0,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,20,1,Player 2,1,22603,FALSE,FALSE
LILA-KingA-S2,7,0,1,8,Female,Math,6,1,jul.,2008,STEAM,Honors,40,2,Player 3,1,5502,TRUE,TRUE
LILA-KingA-S2,7,0,0,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,40,2,Player 3,1,11079,TRUE,TRUE
LILA-KingA-S2,7,0,2,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,1,Player 2,2,18185,TRUE,TRUE
LILA-KingA-S2,8,0,1,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,40,2,Player 3,2,7749,TRUE,TRUE
LILA-KingA-S2,8,0,1,8,Female,Math,6,1,jul.,2008,STEAM,Honors,40,0,Player 1,1,16051,TRUE,TRUE
LILA-KingA-S2,8,0,2,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,20,1,Player 2,2,13479,FALSE,FALSE
LILA-KingA-S2,8,0,1,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,40,1,Player 2,0,13798,TRUE,TRUE
LILA-KingA-S2,8,0,0,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,1,Player 2,0,28161,TRUE,TRUE
LILA-KingA-S2,8,0,0,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,2,Player 3,2,7842,TRUE,TRUE
LILA-KingA-S2,8,0,2,7,Male,Math,6,1,nov.,2007,STEAM,Honors,40,2,Player 3,2,14730,TRUE,TRUE
LILA-KingA-S2,8,0,2,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,20,0,Player 1,1,9736,TRUE,FALSE
LILA-KingA-S2,8,0,0,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,40,0,Player 1,1,9189,TRUE,TRUE
LILA-KingA-S2,9,0,1,7,Male,Math,6,1,nov.,2007,STEAM,Honors,20,0,Player 1,2,9777,TRUE,FALSE
LILA-KingA-S2,9,0,1,8,Female,Math,6,1,jul.,2008,STEAM,Honors,20,1,Player 2,0,10846,FALSE,FALSE
LILA-KingA-S2,9,0,1,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,2,Player 3,2,26933,TRUE,TRUE
LILA-KingA-S2,9,0,0,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,20,0,Player 1,1,7438,FALSE,FALSE
LILA-KingA-S2,9,0,2,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,20,2,Player 3,1,16088,FALSE,FALSE
LILA-KingA-S2,9,0,2,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,20,1,Player 2,1,8080,TRUE,FALSE
LILA-KingA-S2,9,0,0,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,40,1,Player 2,1,9463,TRUE,TRUE
LILA-KingA-S2,9,0,2,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,20,0,Player 1,1,12139,FALSE,FALSE
LILA-KingA-S2,9,0,0,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,40,2,Player 3,2,11375,TRUE,TRUE
LILA-KingA-S2,10,0,1,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,40,2,Player 3,1,12674,TRUE,TRUE
LILA-KingA-S2,10,0,1,7,Male,Math,6,1,nov.,2007,STEAM,Honors,40,1,Player 2,1,13695,TRUE,TRUE
LILA-KingA-S2,10,0,1,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,20,0,Player 1,2,18668,FALSE,FALSE
LILA-KingA-S2,10,0,0,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,20,0,Player 1,2,18054,FALSE,FALSE
LILA-KingA-S2,10,0,2,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,0,Player 1,1,54201,TRUE,TRUE
LILA-KingA-S2,10,0,2,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,1,Player 2,1,12879,TRUE,TRUE
LILA-KingA-S2,10,0,0,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,20,1,Player 2,1,53464,TRUE,FALSE
LILA-KingA-S2,10,0,0,8,Female,Math,6,1,jul.,2008,STEAM,Honors,20,2,Player 3,2,32689,FALSE,FALSE
LILA-KingA-S2,10,0,2,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,40,2,Player 3,1,5369,TRUE,TRUE
LILA-KingA-S2,11,0,0,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,40,2,Player 3,0,2166,TRUE,TRUE
LILA-KingA-S2,11,0,2,7,Male,Math,6,1,nov.,2007,STEAM,Honors,40,2,Player 3,0,5169,TRUE,TRUE
LILA-KingA-S2,11,0,2,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,40,1,Player 2,2,17669,TRUE,TRUE
LILA-KingA-S2,11,0,1,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,20,1,Player 2,1,11359,FALSE,FALSE
LILA-KingA-S2,11,0,0,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,1,Player 2,2,17988,TRUE,TRUE
LILA-KingA-S2,11,0,1,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,2,Player 3,0,7130,TRUE,TRUE
LILA-KingA-S2,11,0,2,8,Female,Math,6,1,jul.,2008,STEAM,Honors,20,0,Player 1,1,13347,FALSE,FALSE
LILA-KingA-S2,11,0,1,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,40,0,Player 1,0,14940,FALSE,TRUE
LILA-KingA-S2,11,0,0,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,40,0,Player 1,2,8970,TRUE,TRUE
LILA-KingA-S2,12,0,2,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,2,Player 3,2,27489,TRUE,TRUE
LILA-KingA-S2,12,0,1,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,20,0,Player 1,1,13356,FALSE,FALSE
LILA-KingA-S2,12,0,2,7,Male,Math,6,1,nov.,2007,STEAM,Honors,20,0,Player 1,0,18648,TRUE,FALSE
LILA-KingA-S2,12,0,0,8,Female,Math,6,1,jul.,2008,STEAM,Honors,20,1,Player 2,2,20791,FALSE,FALSE
LILA-KingA-S2,12,0,2,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,20,1,Player 2,2,12139,FALSE,FALSE
LILA-KingA-S2,12,0,0,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,20,0,Player 1,0,14839,TRUE,FALSE
LILA-KingA-S2,12,0,0,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,40,2,Player 3,2,31189,TRUE,TRUE
LILA-KingA-S2,12,0,1,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,20,2,Player 3,0,14461,FALSE,FALSE
LILA-KingA-S2,12,0,1,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,20,1,Player 2,0,7027,TRUE,FALSE
LILA-KingA-S2,13,0,1,7,Male,Math,6,1,nov.,2007,STEAM,Honors,40,1,Player 2,0,11819,TRUE,TRUE
LILA-KingA-S2,13,0,1,8,Female,Math,6,1,jul.,2008,STEAM,Honors,40,2,Player 3,0,4255,TRUE,TRUE
LILA-KingA-S2,13,0,0,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,40,2,Player 3,0,7267,TRUE,TRUE
LILA-KingA-S2,13,0,2,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,40,2,Player 3,0,3310,TRUE,TRUE
LILA-KingA-S2,13,0,0,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,20,1,Player 2,1,24753,FALSE,FALSE
LILA-KingA-S2,13,0,1,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,20,0,Player 1,2,9799,FALSE,FALSE
LILA-KingA-S2,13,0,0,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,20,0,Player 1,1,15710,FALSE,FALSE
LILA-KingA-S2,13,0,2,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,0,Player 1,0,16003,TRUE,TRUE
LILA-KingA-S2,13,0,2,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,1,Player 2,0,21100,TRUE,TRUE
LILA-KingA-S2,14,0,0,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,20,1,Player 2,1,9259,FALSE,FALSE
LILA-KingA-S2,14,0,1,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,20,1,Player 2,0,15195,TRUE,FALSE
LILA-KingA-S2,14,0,0,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,2,Player 3,2,16436,TRUE,TRUE
LILA-KingA-S2,14,0,1,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,20,2,Player 3,1,12822,FALSE,FALSE
LILA-KingA-S2,14,0,2,7,Male,Math,6,1,nov.,2007,STEAM,Honors,40,2,Player 3,2,4479,TRUE,TRUE
LILA-KingA-S2,14,0,1,8,Female,Math,6,1,jul.,2008,STEAM,Honors,20,0,Player 1,1,8067,FALSE,FALSE
LILA-KingA-S2,14,0,2,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,20,0,Player 1,0,23295,FALSE,FALSE
LILA-KingA-S2,14,0,0,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,20,0,Player 1,2,8638,TRUE,FALSE
LILA-KingA-S2,14,0,2,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,1,Player 2,0,25897,TRUE,TRUE
LILA-KingA-S2,15,0,2,8,Female,Math,6,1,jul.,2008,STEAM,Honors,40,1,Player 2,0,8421,TRUE,TRUE
LILA-KingA-S2,15,0,1,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,20,1,Player 2,1,7388,FALSE,FALSE
LILA-KingA-S2,15,0,0,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,40,1,Player 2,0,6104,TRUE,TRUE
LILA-KingA-S2,15,0,2,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,40,2,Player 3,0,10198,TRUE,TRUE
LILA-KingA-S2,15,0,2,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,20,0,Player 1,0,27836,FALSE,FALSE
LILA-KingA-S2,15,0,1,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,0,Player 1,0,25536,FALSE,TRUE
LILA-KingA-S2,15,0,1,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,2,Player 3,0,8290,TRUE,TRUE
LILA-KingA-S2,15,0,0,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,40,2,Player 3,0,8999,TRUE,TRUE
LILA-KingA-S2,15,0,0,7,Male,Math,6,1,nov.,2007,STEAM,Honors,40,0,Player 1,1,18247,TRUE,TRUE
LILA-KingA-S2,16,0,0,8,Female,Math,6,1,jul.,2008,STEAM,Honors,40,2,Player 3,1,6963,TRUE,TRUE
LILA-KingA-S2,16,0,1,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,40,2,Player 3,1,8183,TRUE,TRUE
LILA-KingA-S2,16,0,2,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,40,2,Player 3,1,3736,TRUE,TRUE
LILA-KingA-S2,16,0,1,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,20,0,Player 1,0,18125,FALSE,FALSE
LILA-KingA-S2,16,0,0,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,40,0,Player 1,1,13509,TRUE,TRUE
LILA-KingA-S2,16,0,2,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,0,Player 1,1,22789,TRUE,TRUE
LILA-KingA-S2,16,0,0,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,1,Player 2,2,19949,TRUE,TRUE
LILA-KingA-S2,16,0,2,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,40,1,Player 2,2,6761,TRUE,TRUE
LILA-KingA-S2,16,0,1,7,Male,Math,6,1,nov.,2007,STEAM,Honors,40,1,Player 2,2,13611,TRUE,TRUE
LILA-KingA-S2,17,0,0,8,Female,Math,6,1,jul.,2008,STEAM,Honors,20,0,Player 1,1,11004,TRUE,FALSE
LILA-KingA-S2,17,0,1,5,Female,Art / Music,6,2 or more,dec.,2007,STEAM,Honors,20,0,Player 1,0,17565,FALSE,FALSE
LILA-KingA-S2,17,0,2,2,Female,Art / Music,6,1,jun.,2008,STEAM,Honors,20,0,Player 1,1,6437,TRUE,FALSE
LILA-KingA-S2,17,0,0,6,Male,Art / Music,6,2 or more,sep.,2008,STEAM,Honors,20,1,Player 2,2,7240,FALSE,FALSE
LILA-KingA-S2,17,0,2,3,Male,Math,6,2 or more,sep.,2008,STEAM,Honors,20,1,Player 2,1,14238,FALSE,FALSE
LILA-KingA-S2,17,0,1,0,Female,Science / Technology,6,1,sep.,2008,STEAM,Honors,40,1,Player 2,0,14094,TRUE,TRUE
LILA-KingA-S2,17,0,0,4,Male,Science / Technology,6,2 or more,may,2008,STEAM,Honors,40,2,Player 3,2,7415,TRUE,TRUE
LILA-KingA-S2,17,0,1,1,Male,English,6,2 or more,jul.,2008,STEAM,Honors,40,2,Player 3,2,13483,TRUE,TRUE
LILA-KingA-S2,17,0,2,7,Male,Math,6,1,nov.,2007,STEAM,Honors,40,2,Player 3,2,15623,TRUE,TRUE
LILA-KingA-S3,0,0,2,9,Female,English,6,1,apr.,2008,STEAM,Honors,40,2,Player 3,2,23164,TRUE,TRUE
LILA-KingA-S3,0,0,2,11,Female,English,6,2 or more,apr.,2008,STEAM,Honors,40,1,Player 2,1,55193,TRUE,TRUE
LILA-KingA-S3,0,0,3,2,Female,English,6,1,jun.,2008,STEAM,Honors,20,1,Player 2,1,40507,TRUE,FALSE
LILA-KingA-S3,0,0,0,5,Female,Art / Music,6,1,jan.,2008,STEAM,Honors,40,1,Player 2,1,30745,TRUE,TRUE
LILA-KingA-S3,0,0,1,8,Female,English,6,1,mar.,2008,STEAM,Honors,20,1,Player 2,2,70341,FALSE,FALSE
